지점명	address	distance	address2	num_review	지점명2
스타벅스 포항쌍용DT점	경상북도 포항시 남구 상대동 601-2	0.9529107195579908	경상북도 포항시 남구	0	철길숲 & 불의정원
스타벅스 포항쌍용DT점	경상북도 포항시 남구 상대동 601-2	2.3604063025733213	경상북도 포항시 북구 탑산길10번길 11-4	20222	죽림사(포항)
스타벅스 포항쌍용DT점	경상북도 포항시 남구 상대동 601-2	2.4660220188293565	경상북도 포항시 남구 동해안로 6363	4911	현대제철 포항공장
스타벅스 포항장성DT점	장성동 1577-8	1.0625126634312805	경상북도 포항시 북구 환호공원길 30	34333	환호공원
스타벅스 포항장성DT점	장성동 1577-8	1.0709480446432342	경상북도 포항시 북구 법원로97번길 44	51009	포항온천
스타벅스 포항장성DT점	장성동 1577-8	1.2338063810156437	경상북도 포항시 북구 해안로 226	0	포항 해안드라이브
스타벅스 포항죽도DT점	죽도동 699-1	1.4832327134684178	경상북도 포항시 남구	0	철길숲 & 불의정원
스타벅스 포항죽도DT점	죽도동 699-1	2.1570418497982686	경상북도 포항시 남구 지곡로 39	6787	로보라이프 뮤지엄
스타벅스 포항죽도DT점	죽도동 699-1	2.1930149140543165	경상북도 포항시 북구 탑산길10번길 11-4	20222	죽림사(포항)
스타벅스 풍무사거리DT점	풍무동 57-1	0.9507003141778276	경기도 김포시 장릉로 79	37835	김포 장릉(인헌왕후) [유네스코 세계문화유산]
스타벅스 풍무사거리DT점	풍무동 57-1	1.2672614760568583	경기도 김포시 승가로 125	22541	금정사(김포)
스타벅스 풍무사거리DT점	풍무동 57-1	2.1877197967421957	경기도 김포시 북변중로25번길 38	18720	김포향교
스타벅스 풍무역DT점	풍무동 326-4	2.1936461354416172	경기도 김포시 장릉로 79	37835	김포 장릉(인헌왕후) [유네스코 세계문화유산]
스타벅스 풍무역DT점	풍무동 326-4	2.587046922909455	경기도 김포시 승가로 125	22541	금정사(김포)
스타벅스 풍무역DT점	풍무동 326-4	2.903993429863544	경기도 김포시 북변중로25번길 38	18720	김포향교
스타벅스 하남미사DT점	망월동 1066-3	0.5327274847132059	경기도 하남시 미사강변북로 99	24204	구산성지
스타벅스 하남미사DT점	망월동 1066-3	2.5664070899249043	경기도 남양주시 강변북로632번길 일대	25534	미음나루터(미음나루 풍속마을)
스타벅스 하남미사DT점	망월동 1066-3	3.139973641837976	경기도 남양주시 고산로 171	4800	강북 아리수 정수센터
스타벅스 해운대달맞이DT점	부산광역시 해운대구 중동 달맞이길 57	0.3524569762073653	부산광역시 해운대구 달맞이길62번길 33-1	69354	부산 해운대 관광 유람선(오륙도)
스타벅스 해운대달맞이DT점	부산광역시 해운대구 중동 달맞이길 57	0.6424825493704248	부산광역시 해운대구 중동2로 16	42656	해운대온천센터
스타벅스 해운대달맞이DT점	부산광역시 해운대구 중동 달맞이길 57	0.6492128010011079	부산광역시 해운대구 달맞이길 190	78917	해운대 달맞이길
스타벅스 화곡DT점	화곡동 772-67	0.5723333386645469	서울 양천구 목4동 760-28	0	150년 수령 느티나무
스타벅스 화곡DT점	화곡동 772-67	0.8055807928050133	서울특별시 양천구 목동로25길 23	0	양천구 로데오거리
스타벅스 화곡DT점	화곡동 772-67	0.9461709157868579	서울특별시 양천구 목동	28873	용왕정
스타벅스 화성병점DT점	진안동 873-4	2.7306142707177345	경기도 오산시 양산동	25398	오산 독산성과 세마대지
스타벅스 화성병점DT점	진안동 873-4	2.9456863673123057	경기도 화성시 용주로 136	32433	용주사(화성)
스타벅스 화성병점DT점	진안동 873-4	3.614235528697825	경기도 오산시 독산성로269번길 144	24681	보적사(오산)
